Модуль ошибки псевдодальности	Время, с	Ошибка, м
732802140			0.157788	0.908194		0.762349	0.419333		0.954687																					0.506009			
732802150			0.530143	1.075		0.809975	0.419622		0.995951																					0.467723			
732802160			0.224589	1.20778		0.782927	0.420847		0.969718																					0.503944			
732802170			0.549766	0.681058		0.788584	0.403313		0.99572										0.479152											0.490501			
732802180			0.690812	1.13687		0.826979	0.48093		0.996642										0.153156											0.563405			
732802190			0.166112	1.28971		0.779172	0.484979		0.954091										0.242803											0.528213			
732802200			0.430999	1.26909		0.763769	0.479031		0.921594								0.0665208		0.20621											0.612028			
732802210			0.818558	1.28881		0.769144	0.488886		0.965725		1.32182						0.0325289		0.475155											0.64141			
732802220			0.411592	0.636971		0.755083	0.532466		0.927932		1.32874						0.028062		0.420544											0.605233			
732802230			0.551057	0.89736		0.806421	0.470154		0.941939		0.451727						0.0146001		0.205364											0.582818			
732802240			0.378889	1.85965		0.874888	0.510183		0.95437		0.190814						0.153801		0.320685											0.639344			
732802250			0.461662	1.18497		0.873711	0.544287		0.974621		1.203						0.0113297		0.465762											0.668019			
732802260			0.0328425	0.95604		0.880898	0.557072		0.999361								0.0691281		0.45323											0.679005			
732802270			0.380067	1.05814		0.85122	0.595411		1.03578								0.014666		0.537147											0.684466			
732802280			0.831566	0.587382		0.902561	0.573358		1.0456								0.0691273		0.400606											0.648274			
732802290			0.441548	0.970543		0.902255	0.565232		0.963397								0.0949538		0.663829											0.647161			
732802300			0.511059	2.02846		0.847892	0.603462		1.00218								0.179782		0.467645											0.636784			
732802310			0.627933	2.12928		0.839854	0.606739		0.979024								0.169471		0.451968											0.658665			
732802320			0.338182	2.68404		0.83051	0.651272		0.967068		4.45287						0.275994		0.544564											0.67576			
732802330			0.173761	2.0884		0.813692	0.673767		0.947806		3.1538						0.0710476		0.481419											0.659495			
732802340			1.13342	1.3474		0.83473	0.684891		0.901682		4.3071						0.176299		0.372821											0.714504			
732802350			0.136047	0.371867		0.780781	0.669402		0.869991		7.41906						0.113496		0.518967											0.691158			
732802360	0.780422		0.0413449	0.13		0.795944	0.652224		0.949512		9.26756			0.337331			0.0843666		0.555753											0.73058			
732802370	0.817621		1.07929	3.40005		0.826451	0.683185		0.863274					0.640905			0.0270641		0.439617											0.743885			
732802380	0.783189		0.0161042	2.94306		0.822271	0.650992		0.870275					0.383706			0.171405		0.444406											0.77834			
732802390	1.00993		0.000237126			0.776383	0.675361		0.976045					0.191931			0.179289		0.471534											0.782867			
732802400	0.67232		0.93349			0.774932	0.654806		0.724872					0.248103			0.194745		0.542224											0.817578			
732802410	0.749697		1.18103			0.841112	0.687306							0.495767			0.169334		0.323799											0.809812			
732802420	0.764523		0.425543			0.851271	0.711809							1.0519			0.179423		0.459099											0.800316			
732802430	0.738694		1.41719			0.88231	0.692333							0.485445			0.100023		0.495448											0.813636			
732802440	0.680632		2.47859			0.87285	0.685672							1.19166			0.354291		0.451432											0.833654			
732802450	0.64457		1.56134			0.833075	0.699561							1.07775			0.375791		0.682824											0.842403			
732802460	0.790692		0.861239			0.865089	0.697354		0.841058					0.477803			0.397789		0.619752											0.847409			
732802470	0.759046		0.148736			0.768261	0.644078		0.85748					0.154095			0.271813		0.360301											0.855542			
732802480	0.592219		0.241996			0.876686	0.647972		0.847641					0.905564			0.20893		0.330522											0.884724			
732802490	0.962395		0.310678			0.80708	0.691697		0.895081					0.205504			0.296919		0.687967											0.88045			
732802500	0.757		1.82221			0.833706	0.662204		0.915084					0.938984			0.246642		0.417398											0.878346			
732802510	0.746875		1.65609			0.841209	0.671609		1.05118					0.860081			0.226956		0.490371											0.880994			
732802520	0.758436		0.528594			0.96503	0.687137		0.977597					0.306837			0.217883		0.538099											0.883086			
732802530	0.639211		0.204845			0.872352	0.67654		0.777671					0.981186			0.093824		0.530533											0.911409			
732802540	0.724528		1.02174			1.00163	0.645665		0.868276					0.491875			0.242977		0.611808											0.923327			
732802550	0.62205		2.05481			1.01594	0.611662		1.39131					0.452904			0.154465		0.648617		4.28009									0.93745			
732802560	0.695745		1.27387			0.945683	0.682319		1.0701					0.36714			0.371654		0.579424		1.73353									0.969622			
732802570	0.822964		0.696497			0.782042	0.648434		1.12105					0.346717			0.18888		0.475788		2.01298									0.972568			
732802580	0.821939		0.280399			1.05323	0.628201		1.26143					0.824768			0.249132		0.590871		2.94215									0.938641			
732802590	0.696182		0.81309			0.913352	0.705918		0.967031								0.456447		0.549652		2.17181									0.958543			
732802600	0.895816		1.11702			0.898767	0.737361		0.995347								0.450063		0.508948		3.28648									0.946875			
732802610	0.748763		1.17447			0.767803	0.7646		1.47069								0.29255		0.786074		2.72311									0.957472			
732802620	0.720234		0.866268			0.734301	0.772914		1.28681								0.459735		0.560779		1.9698									0.990153			
732802630	0.801546		1.84201			0.756227	0.741666		1.36129								0.531201		0.4551		2.93604									1.00402			
732802640	0.733191		1.54308			0.727037	0.736567		1.61156								0.54011		0.555532		1.65418									0.97647			
732802650	0.824485		1.63977			0.539288	0.661252		1.2283								0.467902		0.657418		1.67051									0.919827			
732802660	0.7979		1.03352			0.901544	0.683099		0.566263								0.524914		0.474173		2.04733									0.960102			
732802670	0.821482		0.521572			0.728832	0.623585		1.76818								0.418382		0.582327		1.5684									0.96568			
732802680	0.745538		0.74638			0.89658	0.62142		1.99473								0.410608		0.818213		2.53075									0.988041			
732802690	0.718366		0.50878			0.965921	0.62004		1.74842								0.426867		0.588578		1.06998									0.949326			
732802700	0.706666		1.56924			0.749466	0.60178		1.43088								0.503784		0.481778		1.64701									1.01139			
732802710	0.721167		2.10901			0.811879	0.587705		1.02377				1.4844				0.491221		0.443198		1.8571									0.967572			
732802720	0.794051		0.66184			0.85786	0.599764		0.0776498				1.58974				0.510735		0.306061		1.91482									0.979516			
732802730	0.809596		1.29857			1.33305	0.614692		1.07596				1.13062	0.441664			0.594203		0.319549		1.69747									0.995985			
732802740	0.874832		2.10677			0.747967	0.61837		1.67417				1.48789	0.635231			0.614333		0.539708		1.72179									1.02008			
732802750	0.922273		1.5162			1.22675	0.648186		0.886796				2.00619	0.567224			0.499982		0.632747		1.70408									1.0118			
732802760	0.911241					1.12909	0.690156		0.535641				2.16765	0.344982			0.523389		0.707334		1.45954									1.05769			
732802770	0.908513					1.00522	0.702129		2.72566				2.4331	0.373512			0.575497		0.674364		1.57064									1.04457			
732802780	0.839553					0.649246	0.769594		1.99051				1.61807	0.525437			0.659879		0.448819		0.804347									1.04557			
732802790	0.931233					1.30068	0.791426		1.23164				2.12794	0.391224			0.725365		0.735233		1.05498									1.05215			
732802800	0.916012					1.19193	0.694999						2.42823	0.42877			0.5828		0.804057		1.3839									1.04847			
732802810	0.850327					1.22638	0.758529						2.82404	0.439921			0.646845		0.384926		1.30316									1.06805			
732802820	0.877392					1.83918	0.678858						1.60611	0.601724			0.642317		0.449106		1.45739									1.07173			
732802830	0.933273					1.00718	0.645753						2.44486	0.499249			0.661416		0.443106		1.06056									1.09617			
732802840	0.908817					1.19442	0.72869						1.25	0.545493			0.820784		0.732825		0.970637									1.08561			
732802850	0.908974					2.27924	0.667158						1.89455	0.536613			0.65663		0.759122		1.07164									1.08218			
732802860	0.968104					1.04824	0.728802						2.20505	0.581583			0.792897		0.52953		0.543649									1.15448			
732802870	0.899181					0.62805	0.804819						2.29792	0.626575			0.70783		0.775063		0.917476									1.19494			
732802880	0.961645					0.658243	0.866967						2.15257	0.491049			0.881396		0.762927		1.24789									1.17036			
732802890	0.902356					0.410143	0.896855						1.72262	0.498621			0.724804		0.438604		0.860793									1.21139			
732802900	0.870297					0.75855	0.910237						1.71644	0.559149			0.881729		0.333053		1.31676									1.19567			
732802910	0.923077					1.34545	0.79589						1.84283	0.620246			0.746273		0.265833		1.5184									1.14749			
732802920	0.845424					2.5131	0.935906						1.60833	0.649933			0.960758		0.248859		1.08101									1.10058			
732802930	0.976998					1.68986	0.824165						0.954684	0.715765			0.750184		0.567063		1.30873									1.08232			
732802940	0.943204						0.682611						1.51898	0.684264			0.930797		0.461124		1.43341									1.0698			
732802950	0.982607						0.738247						1.18738	0.729894			0.774733		0.602541		1.69126									1.10202			
732802960	0.925625						0.70755						1.57553	0.740427			0.849576		0.44547		1.46037									1.10951			
732802970	0.976578						0.853902						1.77558	0.822686			0.854587		0.241672		1.32553									1.08288			
732802980	0.944775						0.894553						1.63646	0.843238			0.821966		0.516878		1.09338									1.06634			
732802990	1.01467						0.945973						1.82137	0.817883			0.813688		0.836796		0.998793									1.01062			
732803000	0.933899						0.974744						1.91008	0.80973			0.780886		0.5614		1.23393									1.02856			
732803010	0.976221						1.03362						2.06268	0.843842			0.688038		0.538722		1.42444									1.01037			
732803020	0.879252						0.73323						1.39644	0.933881			0.880972		0.282491		0.913856									1.04906			
732803030	0.930218						1.14966						1.63485	0.928528			0.790648		0.245058		1.27594									1.02091			
732803040	0.922228						1.01414						1.01878	0.93302			0.940974		0.547077		1.15808									1.04777			
732803050	0.962926						0.950004						1.71224	0.953881			0.82711		0.169394		0.884524									1.05472			
732803060	0.973415						0.996141						1.73123	0.943025			0.771333		0.217422		1.24328									1.08392			
732803070	0.956975						1.23555						2.13621	0.957678			0.649721		0.566208		1.32005									1.09083			
732803080	0.99774						1.12032						2.17489	0.930681			0.727904		0.190235		1.19175									1.09394			
732803090	0.960744						1.02499						2.32163	0.911313			0.783797		0.227077		1.50094									1.12332			
732803100	1.00136						0.825366						1.40738	0.923912			0.706439		0.413411		1.32259									1.08188			
732803110	1.04915						0.87487						1.82523	0.972592	3.4849		0.691813		0.463832		1.05966									1.12198			
732803120	1.02288						0.928714						1.45973	0.887249	2.227		0.628616		0.137633		1.15076									1.09986			
732803130	1.00623						0.779476						1.94042	0.923615	2.32721		0.723118		0.613965		1.15191									1.11282			
732803140	0.97827						0.404113						1.49112	0.93984	3.77575		0.560272		0.362042		1.22003									1.11866			
732803150	0.964717						0.70587						1.90401	0.908206	3.67253		0.644663		0.964962		1.3996									1.17875			
732803160	0.978785						0.924004	3.18155					2.00132	0.869707	1.21886		0.520939		0.666495		1.34748									1.20184			
732803170	0.927254						1.00569	2.02219					2.35647	0.873426	0.444135		0.570321		0.761463		1.53351									1.19209			
732803180	0.997103						1.22632	2.59211					1.8065	0.807709	1.29415		0.599631		0.517804		1.33597									1.26363			
732803190	1.02741						0.786168	2.83059					2.16267	0.795453	3.57315		0.64809		0.405487		1.45379									1.23351			
732803200	1.00697						1.01166	2.39745					1.46218	0.803537	3.02663		0.662063		0.242356		1.18374									1.21927			
732803210	0.953772						0.90375	2.38721					1.95007	0.826376	4.03126		0.698171		1.17439		1.29294									1.18626			
732803220	1.01319						1.22058	0.985779					1.74054	0.74248	3.13198		0.627053		0.638574		1.34534									1.26115			
732803230	1.01704						0.698494	1.72793					2.15258	0.823241	2.92118		0.742734		0.421732		1.33234									1.16873			
732803240	1.0102						0.33735	1.4567					2.11502	0.735396	3.32755		0.687743		0.874795		1.47621									1.26737			
732803250	0.998908						0.294538	2.42502					1.64387	0.798997	2.06834		0.627423		0.364567		1.49145									1.2301			
732803260	0.985207						0.574603	1.98748					1.74551	0.75664	0.430757		0.931148		0.350461		1.24955									1.24997			
732803270	0.998175						0.751632	2.21737					1.64556	0.812807	1.42611		0.761007		0.0451109		1.46151									1.30033			
732803280	0.971871						1.32496	1.7246					2.6695	0.790778	2.33761		0.909909		0.517554		1.17446									1.29057			
732803290	0.99466						0.83806	2.56916					3.06072	0.834427	1.33178		0.600161		0.100877		1.32138									1.34178			
732803300	0.994362						0.324984	2.12778					2.11069	0.884557	0.555923		0.766638		0.452085		1.21867									1.26669			
732803310	1.06516						1.29644	1.55963					1.52255	0.926709	2.13404		0.575537		0.647159		1.48231									1.27627			
732803320	0.993054						0.355595	1.94283					2.47006	0.960134	1.66786		0.694292		0.769933		1.51378									1.19825			
732803330	1.11149						1.38781	1.64361					2.20548	0.932063	1.18182		0.501151		1.01704		1.56001									1.20294			
732803340	1.03713						0.346825	2.60579					2.02376	1.00181	2.27263		0.746022		1.30758		1.37989									1.18545			
732803350	1.10445						0.583237	2.55158					2.04613	0.993507	1.74249		0.579641		0.89742		1.40615									1.11715			
732803360	1.03761						1.50002	1.85123					1.61644	0.989044	1.42079		0.679486		0.74568		1.46677									1.25605			
732803370	1.07307						1.90335	0.968016					1.76154	0.993458	1.9859		0.66772		0.709596		1.47232									1.15812			
732803380	1.04574						0.759918	1.83897					1.83801	1.06212	1.40986		0.562504		1.17024		1.1811									1.26514			
732803390	1.01718						0.626799	1.53931					2.35898	1.01476	1.46051		0.556042		0.524709		1.36734									1.19777			
732803400	1.07493						0.138062	1.57752					1.00915	1.06874	1.63072		0.452608		0.040059		1.42392									1.15327			
732803410	1.06683						0.298618	1.89024					1.3177	0.982628	1.41271		0.479205		0.1539		1.3265			2.4412						1.2675			
732803420	1.0396						1.72647	2.02691					2.36854	0.951379	1.20538		0.763323		0.309648		1.25975			3.40263						1.22352			
732803430	1.10289							2.01397					2.42247	0.906231	0.89956		0.597297		0.687787		1.18001			2.19217						1.28226			
732803440	1.09851							2.22174					2.1595	0.837488	1.33429		0.56796		0.66445		1.26476			0.300296						1.27779			
732803450	1.10636							1.90553					3.09637	0.808836	2.16143		0.694019		0.031167		1.22964			1.17501						1.07216			
732803460	1.14223							2.15064					2.86006	0.74194	2.17465		0.550863		0.548536		1.41941			1.34331						1.08867			
732803470	1.12743							1.38996					2.8547	0.737378	1.42843		0.676132		0.0180304		1.26532			1.86383						1.27458			
732803480	1.17502							1.58887					2.4788	0.668425	1.79228		0.650719		1.7616		1.40758			2.88495						1.18841			
732803490	1.10139							1.43339					2.29931	0.599251	1.70532		0.607965		0.197857		1.25806			1.47401						1.34031			
732803500	1.14924							1.52108					2.18891	0.479892	0.845675		0.693444		0.244981		1.32238			1.74546						1.30259			
732803510	1.07812							1.60593					1.90029	0.464756	1.12887		0.64476		2.1962		1.29313			1.94537						1.20091			
732803520	1.12338							1.88746					2.23145	0.414048	1.03001		0.590467		1.04133		1.20281			0.759437						1.06302			
732803530	1.16233							1.71612					2.57666	0.432813	0.784661		0.755045		0.912554		1.06028			1.25062						1.11813			
732803540	1.18223							1.7738		0.0419555			2.19276	0.346263	0.965333		0.407068		0.0660669		1.13884			1.06032						1.26968			
732803550	1.0338							1.75073		0.635048			2.58764	0.427416	1.03724		0.550613		1.441		1.26362			1.05179						1.47457			
732803560	0.980531							1.36153		0.24456			2.63397	0.449102	1.1977		0.931319		0.733325		1.23145			0.463471						1.21438			
732803570	1.11961							1.53524		0.239579			2.94139	0.449141	1.02152		0.82381		1.86578		1.23898			0.747443						1.65002			
732803580	1.1236							1.47321		0.42107			2.43424	0.433396	1.77811		0.778781		2.45567		1.21177			0.0172243						1.06264			
732803590	1.09278							1.35497		0.694946			2.00783	0.413528	1.65941		0.691692		1.12361		1.21698			0.515843						1.3562			
732803600	1.08015							1.64219		0.529365			3.33676	0.389213	0.760372		0.832702		0.100735		1.20413			0.301511						1.48989			
732803610	1.08595							1.61843		0.635136			2.99069	0.434485	0.692295		0.925627		0.0768773		1.25772			0.48215						1.2067			
732803620	1.11172							1.7183		0.475177			2.09194	0.49474	0.280877		1.0764		1.82021		1.15915			1.07207						1.27628			
732803630	1.06836							1.75647		0.312245			2.45889	0.482887	0.784048		0.589354		0.564645		1.35685			0.152158						1.36263			
732803640	1.1425							1.64125		0.592581			2.92472	0.533039	0.827045		0.708674		1.991		1.30955			0.36529						1.42892			
732803650	1.13312							1.6216		0.503817			1.89935	0.511544	1.11051		0.485554		0.667884		1.17096									0.943414			
732803660	1.2359							1.51443		0.445045			1.16745	0.492372	0.615721		1.15569		2.30391		1.25122									1.02128			
732803670	1.11719							1.60307		0.281906			3.44663	0.473369	1.13905		1.15501		3.21062		1.22201									1.47774			
732803680	1.09521							1.62388		0.723014			2.7583	0.462257	1.92214		0.256244		1.88456		1.21189									1.38001			
732803690	1.04048							2.011		0.343533			3.30468	0.491523	1.26684		0.976131		4.42369		1.00942									1.20899			
732803700	1.16828							1.71699		0.419937			2.76863	0.489114	1.91308		1.09666		2.58114		1.17438			0.923655						1.1269			
732803710	1.15725							1.64692		0.513326			3.04179	0.491998	1.43162		1.03857		0.894858		1.10118			0.311116						1.20303			
732803720	1.03211							1.79632		0.637243			3.50667	0.405339	0.958973		0.364195		2.03658		1.08843			0.256849						1.2351			
732803730	1.09385							1.68394		0.664482			3.72149	0.414141	0.854265		1.19315		2.1781		1.30313			0.18171						1.60768			
732803740	1.06731							1.54498		0.45846			3.23255	0.463685	1.87616		1.13382				0.946406			0.533759						0.896224			
732803750	1.15389							1.91264		0.517714			4.59654	0.343867	1.1106		1.84062				1.09933			0.0895271						1.00621			
732803760	1.08294							1.89176		0.306523			4.94735	0.4009	1.19636		0.485268				0.968842			0.000605222						1.6879			
732803770	0.928699							1.68804		0.416106			3.69343	0.368182	1.01708		0.123696				1.01653			0.193255						2.6			
732803780	1.06291							1.81565		0.354212			4.0832	0.346221	0.99858		0.483599				1.19714			0.25104						1.62811			
732803790	1.05119							1.93941		0.398149			3.12412	0.340958	1.34613		0.300385				1.15295			0.321689						1.31253			
732803800	1.02634							1.89551		0.493244			3.48042	0.186032	1.0294		0.370793				1.04917			0.267976						1.62204			
732803810	1.10079							1.60564		0.329032			2.64416	0.349574	1.16739		0.35843				1.03376			0.240481						1.32082			
732803820	1.08699							1.7432		0.434805			3.29671	0.339469	1.19372		0.0465305				1.06837			0.126961						1.71697			
732803830	1.03344							1.72467		0.337137			5.46583	0.387184	0.912232		0.140729				1.12744			0.249993									
732803840	1.10746									0.546915			6.88408	0.45168	1.41689		0.354105				1.37044			0.601242									
732803850	1.1933									0.427592			6.4828	0.313036	1.38326		0.669919				1.20331			0.0655898									
732803860	1.09553									0.463215			5.66801	0.329645	1.44927		0.323227				1.42065			0.298445									
732803870	0.963893									0.413189			4.62999	0.380023	0.898792		0.489003				1.37599			0.18146									
732803880	1.09052									0.469822			5.8537	0.295415	0.685785		0.0955015				1.41206			0.202309									
732803890	1.05013							1.84635		0.412285			7.22062	0.186057	0.916736		0.334291				1.27714			0.185754									
732803900								1.65302		0.546573				0.228322	1.46914		0.547789				1.4204			0.539492									
732803910										0.457649				0.264479	0.911465		0.719934							0.022079									
732803920										0.438893				0.320009	0.836539		0.656038							0.0211864									
732803930										0.478766				0.254774	1.01512		1.0824							0.141024									
732803940										0.496238				0.284838	1.83686		0.178531						0.417224	0.46186									
732803950										0.470447				0.198324	0.95376		0.727537						0.184695	0.31228									
732803960	1.13442							1.66135		0.545287				0.424348	0.820917		1.12274				1.22644		0.133091	0.261721									
732803970	0.898808							1.68182		0.405059				0.372697	1.96485		0.909508				1.01713		0.199305	0.388235									
732803980	0.654999							1.69862		0.508232				0.424553	1.41005		0.193115				1.43375		0.231313	0.0297353									
732803990	1.01689							1.82365		0.545088				0.0751665			0.0205253				1.32857		0.280189	0.0398079								0.364819	
732804000	0.81633							1.54374		0.442922				0.586351			0.276381				1.40035		0.147842	0.184827								0.450491	
732804010	0.730259							1.26501		0.473959				0.62754			0.37018						0.327224	0.42298								0.365284	
732804020	0.723179							1.66625		0.484004				0.370054			0.172992						0.16533	0.313642								0.496141	
732804030	0.765903							1.54204		0.424442				0.573836	1.38996		1.90647						0.147976	0.0570622								0.379363	
732804040	0.713904									0.421564				0.454716	1.74738		3.74776						0.332166	0.449365								0.488915	
732804050	1.12366									0.470789				0.337259	2.9658		2.67537						0.403634	0.0791087								0.553302	
732804060	1.26993									0.443665				0.195617			0.712923				1.41804		0.315549	0.116299								0.407608	
732804070	0.986882									0.410017				0.649561							1.59401		0.305138	0.0329809								0.4077	
732804080	0.930547									0.372633				0.554398							1.59376		0.378347	0.0654981								0.5698	
732804090	1.15578							1.8785		0.424044				0.107669							1.78277		0.338071	0.131281								0.571496	
732804100	1.52732							1.53271		0.380063				0.66161							1.68559		0.382174	0.0380073								0.497514	
732804110	1.33928							2.04136		0.397328				0.713422							1.54267		0.554847	0.138056								0.465352	
732804120	0.796007							1.77006		0.385904				0.640554							1.84885		0.532182	0.0427381								0.527279	
732804130	1.4827							1.80923		0.388109				0.865751	1.1182						1.70528		0.438284	0.200933								0.487855	
732804140	1.36617							1.86384		0.351916				0.542996	1.10069						1.8333		0.696374	0.0814191								0.442137	
732804150	1.02165							1.88146		0.338434				0.739397	1.57574						1.72393		0.464736	0.151846								0.434279	
732804160	1.20651							1.7804		0.419431				0.602575	1.20092						1.67197		0.381874	0.346759								0.459129	
732804170	1.66204							1.78669		0.370158				0.416632	1.53269						1.58145		0.392382	0.237662			0.980578					0.449263	
732804180	1.04556							1.87211		0.396792				0.795242	0.761115						1.84207		0.464618	0.0840729			0.43134					0.412892	
732804190	0.939716							1.79497		0.34922				0.2642	2.39138						2.20099		0.457608	0.144465			0.529251					0.441236	
732804200	1.41779							1.7215		0.316097				0.76067	3.35324						1.87191		0.501245	0.209913			0.754836					0.473062	
732804210	1.73046							1.78212		0.28592				0.451445	2.72325						2.65903		0.464522	0.114066			1.05715					0.395311	
732804220	1.10701							1.97857		0.35274				1.76073	1.96301						1.66156		0.446972	0.216133			0.629113					0.439784	
732804230	1.53845							1.56297		0.35178				1.52345	2.78929						2.28524		0.405679	0.0762129			0.955362					0.5101	
732804240	0.976623							1.93358		0.294666				0.467381	3.77569						2.18161		0.455654	0.058128			1.2918					0.533031	
732804250	0.725103							2.09228		0.266426				0.238943	3.55405						2.31396		0.393545	0.482003			1.01278					0.476481	
732804260	1.53476							1.72465		0.289045				0.293242	1.95742						2.54381		0.539027	0.278534			1.0083					0.557749	
732804270	0.3697							1.70506		0.229017				0.823541	2.8625						2.04307		0.561392	0.185068			0.694217					0.540295	
732804280	1.18878							2.09901		0.19158				0.600811	3.04604						1.47314		0.450434	0.204471			0.925859					0.554856	
732804290	0.902217							2.19547		0.188975				0.427532	3.6513						1.72343		0.564147	0.295621			0.523563					0.562793	
732804300	1.11944							2.34963		0.193529				0.0440577	4.41939						2.50445		0.524453	0.290228			0.809145					0.51499	
732804310	1.73872							2.03143		0.202593				1.35807	4.74305						1.86665		0.629644	0.662053			0.326928					0.539982	
732804320	2.05207							2.01266		0.162436				1.26317	3.74988						1.90396		0.468292	0.238637			0.124717					0.545223	
732804330	1.07095							2.15496		0.162623				1.43992	2.81494						2.24107		0.576272	0.44485			0.278373					0.568783	
732804340	2.40914							2.05147		0.157716				0.605661	4.3796						2.52144		0.670217	0.513153			0.0308506					0.585086	
732804350	3.12067							2.0082		0.169227				1.76974	4.09755						1.98942		0.518557	0.575095			0.616365					0.587593	
732804360								2.12157		0.142434					3.00829						2.03563		0.6852	0.47579			1.01421					0.651099	
732804370								2.33776		0.150805					2.55275						1.81699		0.662969	0.7629			0.0521934					0.600112	
732804380								2.21657		0.120975					1.00066						2.35168		0.605549	1.01025			0.24669					0.587305	
732804390								2.26063		0.153842					1.45858						1.40932		0.744507	0.788569			0.119767					0.565978	
