Появляющиеся/исчезающие спутники, (t > 20 с)	Время, с	Вклад, м
0	0
765374480,0
765374490,0
765374500,0
765374510,0
765374520,0
765374530,0
765374540,0
765374550,0
765374560,0
765374570,0
765374580,0
765374590,0
765374600,0
765374610,0
765374620,0
765374630,0
765374640,0
765374650,0
765374660,0
765374670,0
765374680,0
765374690,0
765374700,0
765374710,0
765374720,0
765374730,0
765374740,0
765374750,0
765374760,0
765374770,0
765374780,0
765374790,0
765374990,0
765375000,0
765375010,0
765375020,0
765375030,0
765375040,0
765375050,0
765375060,0
765375070,0
765375080,0
765375090,0
765375100,0
765375110,0
765375120,0
765375130,0
765375140,0
765375150,0
765375160,0
765375170,0
765375180,0
765375190,0
765375200,0
765375210,0
765375220,0
765375230,0
765375240,0
765375250,0
765375260,0
765375270,0
765375280,0
765375290,0
765375300,0
765375310,0
765375320,0
765375330,0
765375340,0
765375350,0
765375890,0
765375900,0
765375910,0
765375920,0
765375930,0
765375940,0
765375950,0
765375960,0
765376820,0
765376840,0
765376850,0.0941111
765376860,0
765376870,0
765376880,0
765376890,0
765376900,0
765376910,0
765376920,0
765376930,0
765376940,0
765376950,0
765376960,0
765376970,0
765376980,0
765376990,0
765377000,0
765377010,0
765377020,0
765377030,0
765377040,0
765377050,0
765377060,0
765377070,0
765377080,0
765377090,0
765377100,0
765377110,0
765377120,0
765377130,0
765377140,0
765377150,0
765377160,0
765377170,0
765377180,0
765377190,0
765377390,0
765377400,0
765377410,0
765377420,0
765377430,0
765377440,0
765377450,0
765377460,0
765377470,0
765377480,0
765377490,0
765377500,0
765377510,0
765377520,0
765377530,0
765377540,0
765377550,0
765377560,0
765377570,0
765377580,0
765377590,0
765377600,0
765377610,0
765377620,0
765377630,0
765377640,0
765377650,0
765377660,0
765377670,0
765377680,0
765377690,0
765377700,0
765377710,0
765377720,0
765377730,0
765377740,0.230299
765377750,0.480427
765377760,0
765377770,0
765377780,0
765377790,0
765377800,0
765377810,0
765379690,0
765379700,0
765379710,0
765379720,0
765379730,0
765379740,0
765379750,0
765379760,0
765379770,0
765380290,0
765380300,0
765380310,0
765380320,0
765380330,0
765380340,0
765380350,0
765380360,0
765380370,0
765380380,0
765380700,0
765380710,0
765380720,0
765380730,0
765380740,0.548644
765380750,0.253097
765380760,0
765380770,0
765380780,0
765380790,0
765380800,0
765380810,0
765380820,0
765380830,0
765380840,0
765380850,0
765380860,0
765381470,0
765381480,0
765381490,0
765381500,0
765381510,0
765381520,0
765381530,0
765381540,0
765381550,0
765381560,0.00569464
765381570,0.087636
765381580,0
765381590,0
765381600,0
765381610,0
765381620,0
765381630,0
765381640,0
765381650,0
765381660,0
765381670,0
765381930,0
765381940,0
765381950,0
765381960,0
765381970,0
765381980,0
765381990,0
765382000,0
765382010,0
765382020,0
765382030,0
765382040,0
765382050,0
765382060,0
765382070,0
765382080,0
765382090,0
765382100,0
765382110,0
765382120,0
765382130,0
765382140,0
765382150,0
765382160,0
765382170,0
765382180,0
765382190,0
765382200,0
765382210,0
765382220,0
765382230,0
765382240,0
765382250,0
765382260,0
765382270,0
765382280,0
765382290,0
765382300,0
765382310,0
765382320,0
765382330,0
765382340,0.229417
765382350,0.184565
765382360,0
765382370,0
765382380,0
765382390,0
765382400,0
765382410,0
765382420,0
765382430,0
765382440,0
765382450,0
765382460,0
765382470,0
765382480,0
765382490,0
765382560,0
765382570,0
765382580,0
765382590,0
765382600,0
765382610,0
765382620,0
765382630,0
765382640,0.053488
765382650,0.0303799
765382660,0
765382670,0.0992344
765382680,0.205905
765382690,0
765382700,0
765382710,0
765382720,0
765382730,0
765382740,0
765382750,0
765383360,0
765383370,0
765383380,0
765383390,0
765383400,0
765383410,0
765383420,0
765383430,0
765383440,0
765383450,0
765383460,0
765383470,0
765383480,0
765383490,0
765383500,0
765383510,0
765383520,0
765383530,0
765383540,0
765383550,0
765383560,0
765383570,0.0699073
765383580,0.159025
765383590,0
765383600,0
765383610,0
765383620,0
765383630,0
765383640,0
765383650,0
765383840,0
765383850,0
765383860,0
765383870,0
765383880,0
765383890,0
765383900,0
765383910,0
765383920,0
765384210,0
765384220,0
765384230,0
765384240,0
765384250,0
765384260,0
765384270,0
765384280,0
765384290,0
765384300,0
765384310,0
765384320,0
765384330,0
765384340,0
765384350,0
765384360,0
765384370,0
765384380,0
765384390,0
765384400,0
765384410,0
765384420,0
765384430,0
765384440,0
765384450,0
765384460,0
765384470,0
765384480,0
765384490,0
765384500,0
765384510,0
765384520,0
765385100,0
765385110,0
765385120,0
765385130,0
765385140,0
765385150,0
765385160,0
765385170,0
765385270,0
765385280,0
765385290,0
765385300,0
765385310,0
765385320,0
765385330,0
765385340,0
765385350,0
765385360,0
765385370,0
765385380,0
765385730,0
765385740,0
765385750,0
765385760,0
765385770,0
765385780,0
765385790,0
765385800,0
765385810,0
765385820,0
765385830,0
765385840,0
765385850,0
765385860,0
765385870,0
765385880,0
765385890,0
765385900,0
765385910,0
765385920,0
765385930,0
765385940,0
765385950,0
765385960,0
765385970,0
765385980,0
765385990,0
765386000,0
765386010,0
765386020,0
765386030,0
765386040,0
765386050,0
765386060,1.64226
765386070,2.28851
765386080,0
765386090,0.192386
765386100,0.0469795
765386110,0.000661698
765386120,0.262505
765386130,0
765386140,0
765386150,0
765386160,0
765386170,0
765386180,0
765386400,0
765386410,0
765386420,0
765386430,0
765386440,0
765386450,0
765386460,0
765386470,0
765386480,0
765386490,0
765386500,0
765386510,0
765386520,0
765386530,0
765387260,0
765387270,0
765387280,0
765387290,0
765387300,0
765387310,0
765387320,0
765387330,0
765387340,0
765387350,0
765387360,0
765387370,0
765387380,0
765387390,0
765387400,0
765387410,0
765387420,0
765387430,0
765387440,0
765387450,0
765387460,0
765387470,0
765387480,0
765387490,0
765387500,0
765387510,0
765387520,0
765387530,0
765387540,0
765387550,0
765387560,0
765387570,0
765387580,0
765387590,0
765387600,0
765387610,0
765388100,0
765388110,0
765388120,0
765388130,0
765388140,0
765388150,0
765388160,0
765388170,0
765388180,0
765388190,0
765388200,0
765388210,0
765388220,0
765388230,0
765388240,0
765388250,0
765388260,0
765388270,0
765388280,0
765388290,0
765388300,0
765388310,0
765388320,0
765388330,0
765388340,0
765388350,0
765388360,0.125231
765388370,0.253129
