Модуль ошибки псевдодальности	Время, с	Ошибка, м
0	5
765374650,,,,0.590198,,,,0.924882,0.706767,,,,,,,0.843713,,,,,,,,,,0.200793,0.248815,,,,0.282511,,
765374660,,,,0.592575,,,,0.927352,0.678372,,,,,,,0.837393,,,,,,,,,,0.196799,0.232899,,,,0.284508,,
765374670,,,,0.60325,,,,0.919577,0.658734,,,,,,,0.835748,,,,,,,,,,0.176096,0.231131,,,,0.28663,,
765374680,,,,0.602379,,,,0.909157,0.653647,,,,,,,0.814962,,,,,,,,,,0.19475,0.24043,,,,0.281532,,
765374690,,,,0.606545,,,,0.863747,0.655765,,,,,,,0.780402,,,,,,,,,,0.200843,0.245779,,,,0.285918,,
765374700,,,,0.608786,,,,0.940983,0.660372,,,,,,,0.763931,,,,,,,,,,0.187089,0.263327,,,,0.276625,,
765374710,,,,0.608994,,,,0.959176,0.657882,,,,,,,0.773451,,,,,,,,,,0.193779,0.274294,,,,0.270415,,
765374720,,,,0.618987,,,,0.988268,0.643715,,,,,,,0.777981,,,,,,,,,,0.1968,0.296122,,,,0.270913,,
765374730,,,,0.630557,,,,0.998027,0.63161,,,,,,,0.787731,,,,,,,,,,0.187925,0.303962,,,,0.26063,,
765374740,,,,0.64027,,,,0.984723,0.612203,,,,,,,0.784789,,,,,,,,,,0.181806,0.323525,,,,0.27036,,
765374750,,,,0.650945,,,,0.98294,0.594163,,,,,,,0.784954,,,,,,,,,,0.177849,0.345911,,,,0.232364,,
765374760,,,,0.655,,,,0.978515,0.577245,,,,,,,0.779198,,,,,,,,,,0.194201,0.35503,,,,0.219263,,
765374770,,,,0.661952,,,,0.964819,0.574215,,,,,,,0.783646,,,,,,,,,,0.207447,0.367832,,,,0.209505,,
765374780,,,,0.681961,,,,0.95171,0.57433,,,,,,,0.784703,,,,,,,,,,0.215693,0.39489,,,,0.197613,,
765374790,,,,0.678097,,,,0.99325,0.575351,,,,,,,0.788987,,,,,,,,,,0.230181,0.402972,,,,0.201658,,
765374990,,,,0.474521,,,,,0.525552,,,,,,,0.807073,,0.345029,,,,,,,,0.260702,0.632398,,,,0.153444,,
765375000,,,,0.453602,,,,,0.528553,,,,,,,0.81874,,0.323801,,,,,,,,0.25948,0.627175,,,,0.164352,,
765375010,,,,0.441022,,,,,0.533521,,,,,,,0.824175,,0.323652,,,,,,,,0.260546,0.617248,,,,0.148838,,
765375020,,,,0.430112,,,0.328881,,0.537048,,,,,,,0.835001,,0.33332,,,,,,,,0.26023,0.630687,,,,0.128449,,
765375030,,,,0.398929,,,0.354637,,0.556657,,,,,,,0.86559,,0.341652,,,,,,,,0.278279,0.630123,,,,0.146505,,
765375040,,,,0.410544,,,0.372529,,0.560889,,,,,,,0.884473,,0.365581,,,,,,,,0.286406,0.649809,,,,0.121699,,
765375050,,,,0.40968,,,0.357155,,0.57561,,,,,,,0.896206,,0.348149,,,,,,,,0.296343,0.657561,,,,0.14295,,
765375060,,,,0.389672,,,0.397657,,0.581118,,,,,,,0.912746,,0.378468,,,,,,,,0.301044,0.665971,,,,0.10357,,
765375070,,,,0.364106,,,0.392698,,0.586816,,,,,,,0.91646,,0.334908,,,,,,,,0.307075,0.695404,,,,0.0842073,,
765375080,,,,0.367274,,,0.426894,,0.587628,,,,,,,0.92692,,0.373306,,,,,,,,0.319087,0.698576,,0.182123,,0.0894957,,
765375090,,,,0.358565,,,0.437395,,0.590491,,,,,,,0.930061,,0.367426,,,,,,,,0.325867,0.714648,,0.138516,,0.0766422,,
765375100,,,,0.364484,,,0.485853,,0.593474,,,,,,,0.936008,,0.328717,,,,,,,,0.332147,0.716533,,0.154066,,0.11699,,
765375110,,,,0.362666,,,0.537095,,0.599177,,,,,,,0.94095,,0.383959,,,,,,,,0.335983,0.73781,,0.116454,,0.141938,,
765375120,,,,0.354974,,,0.560061,,0.602403,,,,,,,0.94113,,0.316462,,,,,,,,0.336154,0.735948,,0.0983078,,0.163495,,
765375130,,,,0.372099,,,0.590879,,0.604647,,,,,,,0.935728,,0.346298,,,,,,,,0.336325,0.741498,,0.0736941,,0.145398,,
765375140,,,,0.361964,,,0.557017,,0.606913,,,,,,,0.94063,,0.33362,,,,,,,,0.33576,0.739621,,0.0829588,,0.124718,,
765375150,,,,0.391322,,,0.512241,,0.609915,,,,,,,0.939601,,0.306525,,,,,,,,0.335204,0.745185,,0.0871088,,0.078264,,
765375160,,,,0.392891,,,0.542109,,0.623453,,,,,,,0.952405,,0.281275,,,,,,,,0.338393,0.741325,,0.0528511,,0.0687735,,
765375170,,,,0.402468,,,0.517541,,0.629515,,,,,,,0.945265,,0.254486,,,,,,,,0.340352,0.729355,,0.0781316,,,,
765375180,,,,0.446924,,,0.505261,,0.632227,,,,,,,0.933835,,0.29772,,,,,,,,0.33837,0.71459,,0.0834909,,,,
765375190,,,,0.442901,,,0.504784,,0.631153,,,,,,,0.923749,,0.314813,,,,,,,,0.343641,0.731762,,0.03743,,,,
765375200,,,,0.471987,,,0.518631,,0.633553,,,,,,,0.915255,,0.330226,,0.573251,,,,,,0.341089,0.749056,,0.00887853,,,,
765375210,,,,0.467057,,,0.525974,,0.636811,,,,,,,0.906295,,0.305245,,0.603664,,,,,,0.333548,0.750679,,0.0235627,,,,
765375220,,,,0.489749,,,0.55682,,0.639474,,,,,,,0.894154,,0.306312,,0.57378,,,,,,0.326825,0.736192,,0.0281719,,,,
765375230,,,,0.499276,,,0.586277,,0.642387,,,,,,,0.895421,,0.362232,,0.585685,,,,,,0.327064,0.740567,,0.0364758,,,,
765375240,,,,0.518218,,,0.606586,,0.644005,,,,,,,0.89721,,0.423558,,0.594865,,,,,,0.329892,0.743353,,0.0136965,,,,
765375250,,,,0.546722,,,0.602319,,0.644141,,,,,,,0.886526,,0.394416,,0.618534,,,,,,0.321511,0.749882,,0.00428708,,,,
765375260,,,,0.531545,,,0.606371,,0.647019,,,,,,,0.889441,,0.415001,,0.653295,,,,,,0.312796,0.697565,,0.0110203,,,,
765375270,,,,0.571311,,,0.602425,,0.647937,,,,,,,0.899883,,0.44621,,0.635587,,,,,,0.303346,0.712005,,0.00679246,,,,
765375280,,,,,,,0.634564,,0.647375,,,,,,,0.89685,,0.41481,,0.637461,,,,,,0.294219,0.747772,,0.0493598,,,,
765375290,,,,,,,0.61377,,0.647421,,,,,,,0.906808,,0.430099,,0.620037,,,,,,0.285976,0.767616,,0.0433888,,,,
765375300,,,,,,,0.624756,,0.654576,,,,,,,0.906298,,0.380838,,0.607997,,,,,,0.280712,0.775057,,0.0411611,,,,
765375310,,,,,,,0.613562,,0.661849,,,,,,,0.901512,,0.37518,,0.634603,,,,,,0.273288,0.804912,,0.0866286,,,,
765375320,,,,,,,0.5811,,0.672212,,,,,,,0.904017,,0.3682,,0.624097,,,,,,0.275709,0.860947,,0.0916793,,,,
765375330,,,,,,,0.539042,,0.672795,,,,,,,0.88715,,0.373367,,0.656271,,,,,,0.262991,0.87572,,0.0889418,,,,
765375340,,,,,,,0.521163,,0.680114,,,,,,,0.899009,,0.389236,,0.678509,,,,,,0.268924,0.903351,,0.08382,,,,
765375350,,,,,,,0.517891,,0.690327,,,,,,,0.900676,,0.421775,,0.680274,,,,,,0.258075,0.866677,,0.0784236,,,,
765375890,,,,,0.66203,,0.582664,,,,,,2.00322,,,,,0.395723,,0.984429,,,,,,,,,0.283411,,,,
765375900,,,,,0.685707,,0.641763,,,,,,1.99712,,,,,0.39833,,1.00322,,,,,,,,,0.291822,,,,
765375910,,,,,0.685741,,0.683024,,,,,,1.94695,,,,,0.487768,,0.99706,,,,,,,,,0.290512,,,,
765375920,,,,,0.669782,,0.657407,,,,,,1.86865,,,,,0.465187,,0.994086,,,,,,,,,0.295286,,,,
765375930,,,,,0.645912,,0.668345,,,,,,1.73342,,,,,0.485882,,0.995473,,,,,,,,,0.289912,,,,
765375940,,,,,0.62866,,0.721081,,,,,,1.63213,,,,,0.454861,,0.999916,,,,,,,,,0.270427,,,,
765375950,,,,,0.632602,,0.69667,,,,,,1.55416,,,,,0.410134,,1.0065,,,,,,,,,0.236275,,,,
765375960,,,,,0.648511,,0.658818,,,,,,1.46645,,,,,0.423115,,1.00919,,,,,,,,,0.233868,,,,
765376820,,,,,0.850331,0.250886,,,,,,0.781971,0.646728,,0.377345,,,,,,,,,,,,,,0.27464,,,,
765376850,,,,,0.841746,0.212114,,,,,,0.700494,0.690906,,0.389306,,,,,,,,,0.15768,,,,,0.252142,,,,
765376860,,,,,0.827139,0.182894,,,,,,0.713545,0.707876,,0.399596,,,,,,,,,0.136597,,,,,0.250866,,,,
765376870,,,,,0.817575,0.149912,,,,,,0.702382,0.725219,,0.416539,,,,,,,,,0.116462,,,,,0.242972,,,,
765376880,,,,,0.787596,0.128074,,,,,,0.702777,0.736329,,0.424831,,,,,,,,,0.0994859,,,,,0.228516,,,,
765376890,,,,,0.759997,0.146283,,,,,,0.681479,0.748532,,0.439958,,,,,,,,,0.0967759,,,,,0.217451,,,,
765376900,,,,,0.77619,0.0975089,,,,,,0.664582,0.744123,,0.454738,,,,,,,,,0.0971716,,,,,0.215869,,,,
765376910,,,,,0.79807,0.0754754,,,,,,0.667372,0.752966,,0.46537,,,,,,,,,0.0891697,,,,,0.206015,,,,
765376920,,,,,0.776612,0.0647754,,,,,,0.660588,0.745996,,0.480708,,,,,,,,,0.0789126,,,,,0.204128,,,,
765376930,,,,,0.749321,0.110681,,,,,,0.668429,0.767544,,0.510301,,,,,,,,,0.0705188,,,,,0.18513,,,,
765376940,,,,,0.735068,0.163187,,,,,,0.676749,0.809601,,0.541198,,,,,,,,,0.0618421,,,,,0.183296,,,,
765376950,,,,,0.688887,0.184868,,,,,,0.654582,0.845987,,0.57067,,,,,,,,,0.0626172,,,,,0.164415,,,,
765376960,,,,,0.706429,0.250901,,,,,,0.644517,0.861131,,0.589839,,,,,,,,,0.0577492,,,,,0.159695,,,,
765376970,,,,,0.65231,0.268882,,,,,,0.635147,0.877117,,0.601257,,,,,,,,,0.0363023,,,,,0.156206,,,,
765376980,,,,,0.63216,0.314973,,,,,,0.601551,0.870051,,0.615405,,,,,,,,,0.00610067,,,,,0.14796,,,,
765376990,,,,,0.616729,0.337727,,,,,,0.586998,0.865386,,0.636443,,,,,,,,,0.020964,,,,,0.16283,,,,
765377000,,,,,,0.340697,,,,,,0.581509,0.864041,,0.630962,,,,,,,,,0.029083,,,,,0.163228,,,,
765377010,,,,,,0.405366,,,,,,0.568705,0.865185,,0.622639,,,,,,,,,0.0378162,,,,,0.180209,,,,
765377020,,,,,,0.436594,,,,,,0.567754,0.871188,,0.6121,,,,,,,,,0.0467512,,,,,0.172641,,,,
765377030,,,,,,0.453651,,,,,,0.58616,0.897373,,0.612154,,,,,,,,,0.045595,,,,,0.184497,,,,
765377040,,,,,,0.500329,,,,,,0.588401,0.912866,,0.604553,,,,,,,,,0.0480861,,,,,0.17473,,,,
765377050,,,,,,0.485169,,,,,,0.597359,0.946114,,0.610082,,,,,,,,,0.0548872,,,,,0.173676,,,,
765377060,,,,,,0.563428,,,,,,0.608537,0.955522,,0.625461,,,,,,,,,0.0615748,,,,,0.19491,,,,
765377070,,,,,,0.648072,,,,,,0.624067,0.946585,,0.634638,,,,,,,,,0.0636482,,,,,0.190015,,,,
765377080,,,,,,0.657197,,,,,,0.627199,0.969281,,0.633037,,,,,,,,,0.0648193,,,,,0.190268,,,,
765377090,,,,,,0.677519,,,,,,0.635233,0.970465,,0.629368,,,,,,,,,0.0728446,,,,,0.195651,,,,
765377100,,,,,,0.686638,,,,,,0.648248,1.00038,,0.618165,,,,,,,,,0.0803919,,,,,0.212765,,,,
765377110,,,,,,0.68504,,,,,,0.655216,1.0406,,0.612048,,,,,,,,,0.0928925,,,,,0.235037,,,,
765377120,,,,,,0.752466,,,,,,0.656918,1.05004,,0.601796,,,,,,,,,0.097614,,,,,0.307743,,,,
765377130,,,,,,0.730381,,,,,,0.658175,1.0721,,0.604564,,,,,,,,,0.106003,,,,,0.340298,,,,
765377140,,,,,,0.705462,,,,,,0.65051,1.1265,,0.606808,,,,,,,,,0.112541,,,,,0.411593,,,,
765377150,,,,,,0.681554,,,,,,0.646553,1.12256,,0.617443,,,,,,,,,0.121917,,,,,0.427024,,,,
765377160,,,,,,0.677474,,,,,,0.650905,1.13956,,0.624395,,,,,,,,,0.12397,,,,,0.463531,,,,
765377170,,,,,,0.68933,,,,,,0.66137,1.15314,,0.628999,,,,,,,,,0.134446,,,,,0.527439,,,,
765377180,,,,,,0.635593,,,,,,0.657042,1.1548,,0.633359,,,,,,,,,0.129474,,,,,0.581016,,,,
765377190,,,,,,0.657201,,,,,,0.663971,1.17609,,0.646231,,,,,,,,,0.135881,,,,,0.612381,,,,
765377390,,,,,,0.407412,,,,,,0.687233,,,0.609129,,,,0.305957,,,,,0.258778,,,,,,,,0.0808478,
765377400,,,,,,0.434519,,,,,,0.6882,,,0.60558,,,,0.298039,,,,,0.270431,,,,,,,,0.0940916,
765377410,,,,,,0.409053,,,,,,0.695274,,,0.594243,,,,0.278836,,,,,0.285753,,,,,,,,0.106825,
765377420,,,,,,0.468583,,,,,,0.712113,,,0.619279,,,,0.245905,,,,,0.300438,,,,,,,,0.0411354,
765377430,,,,,,0.504302,,,,,,0.71791,,,0.618447,,,,0.22525,,,,,0.311503,,,,,,,,0.0669579,
765377440,,,,,,0.563808,,,,,,0.719075,,,0.615001,,,,0.242562,,,,,0.328389,,,,,,,,0.0774042,
765377450,,,,,,0.586025,,,,,,0.698591,,,0.642973,,,,0.235908,,,,,0.343093,,,,,,,,0.0213515,
765377460,,,,,,0.611621,,,,,,0.670593,,,0.64872,,,,0.209457,,,,,0.356128,,,,,,,,0.00285311,
765377470,,,,,,0.655222,,,,,,0.65561,,,0.659152,,,,0.23141,,,,,0.367281,,,,,,,,0.0149886,
765377480,,,,,,0.676637,,,,,,0.653173,,,0.654057,,,,0.253625,,,,,0.376414,,,,,,,,0.0450772,
765377490,,,,,,0.702603,,,,,,0.644752,,,0.650902,,,,0.221499,,,,,0.376813,,,,,,,,0.0400851,
765377500,,,,,,0.678996,,,,,,0.661822,,,0.637834,,,,0.208134,,,,,0.389989,,,,,,,,0.0452655,
765377510,,,,,,0.648862,,,,,,0.661664,,,0.654651,,,,0.191816,,,,,0.395531,,,,,,,,0.0579082,
765377520,,,,,,0.739646,,,,,,0.667049,,,0.657582,,,,0.187365,,,,,0.410476,,,,,,,,0.0700011,
765377530,,,,,,0.76061,,,,,,0.67142,,,0.664661,,,,0.165102,,,,,0.422801,,,,,,,,0.131826,
765377540,,,,,,0.741279,,,,,,0.678533,,,0.663062,,,,0.171566,,,,,0.427292,,,,,,,,0.153371,
765377550,,,,,,0.68009,,,,,,0.6623,,,0.668463,,,,0.170657,,,,,0.428999,,,,,,,,0.169969,
765377560,,,,,,0.702297,,,,,,0.653577,,,0.665326,,,,0.156394,,,,,0.433673,,,,,,,,0.17746,
765377570,,,,,,0.791936,,,,,,0.648092,,,0.663063,,,,0.141539,,,,,0.436906,,,,,,,,0.194095,
765377580,,,,,,0.774139,,,,,,0.653085,,,0.654383,,,,0.131159,,,,,0.443089,,,,,,,,0.185521,
765377590,,,,,,0.778196,,,,,,0.651961,,,0.630762,,,,0.134051,,,,,0.44903,,,,,,,,0.19394,
765377600,,,,,,0.725068,,,,,,0.654337,,,0.664255,,,,0.160192,,,,,0.454442,,,,,,,,0.213161,
765377610,,,,,,0.691627,,,,,,0.649276,,,0.682766,,,,0.151953,,,,,0.455865,,,,,,,,0.218117,
765377620,,,,,,0.685004,,,,,,0.63486,,,0.731461,,,,0.152127,,,,,0.458235,,,,,,,,0.222228,
765377630,,,,,,0.67534,,,,,,0.629123,,,0.748674,,,,0.0932356,,,,,0.465211,,,,,,,,0.226005,
765377640,,,,,,0.712289,,,,,,0.620121,,,0.775549,,,,0.0633277,,,,,0.466122,,,,,,,,0.230934,
765377650,,,,,,0.751027,,,,,,0.608351,,,0.726624,,,,0.0438724,,,,,0.471906,,,,,,,,0.249114,
765377660,,,,,,0.748523,,,,,,0.625098,,,,,,,0.0367521,,,,,0.479682,,,,,,,,0.243653,
765377670,,,,,,0.734062,,,,,,0.652725,,,,,,,0.0522473,,,,,0.478083,,,,,,,,0.247178,
765377680,,,,,,0.701884,,,,,,0.687604,,,,,,,0.0634691,,,,,0.478718,,,,,,,,0.260158,
765377690,,,,,,0.70512,,,,,,0.716516,,,,,,,0.0740227,,,,,0.476404,,,,,,,,0.267439,
765377700,,,,,,0.665492,,,,,,0.74216,,,,,,,0.0808295,,,,,0.470966,,,,,,,,0.279574,
765377710,,,,,,0.653402,,,,,,0.735426,,,,,,,0.0879694,,,,,0.459425,,,,,,,,0.281745,
765377720,,,,,,0.689282,,,,,,0.726637,,,,,,,0.0721907,,,,,0.452037,,,,,,,,0.280789,
765377730,,,,,,0.691542,,,,,,0.72903,,,,,,,0.0570849,,,,,0.448848,,,,,,,,0.296876,
765377740,,,,,,0.646874,,,,,,0.742982,,,,,,,0.0335879,,,,,0.443724,,,,,,,,0.285113,
765377750,,,,,,0.581325,,,,,,0.759193,,,,,0.095427,,0.039547,,,,,0.434498,,,,,,,,0.288448,
765377760,,,,,,0.52001,,,,,,0.776841,,,,,0.0534819,,0.0372243,,,,,0.427945,,,,,,,,0.293888,
765377770,,,,,,0.518061,,,,,,0.796751,,,,,0.0167402,,0.0179084,,,,,0.413034,,,,,,,,0.284267,
765377780,,,,,,0.507114,,,,,,0.809082,,,,,0.00832715,,0.0205104,,,,,0.4051,,,,,,,,0.285814,
765377790,,,,,,0.509651,,,,,,0.825554,,,,,0.0232438,,0.0427831,,,,,0.391961,,,,,,,,0.291703,
765377800,,,,,,0.452721,,,,,,0.831176,,,,,0.0412887,,0.0583064,,,,,0.38362,,,,,,,,0.292406,
765377810,,,,,,0.472058,,,,,,0.834883,,,,,0.0533827,,0.0617108,,,,,0.378293,,,,,,,,0.29176,
765379690,,0.58155,0.82103,0.617195,,,,0.387452,0.208709,,,,,,,,,,,,0.595599,,,,,,0.217376,,,,,,
765379700,,0.582602,0.854168,0.626163,,,,0.395046,0.19715,,,,,,,,,,,,0.592296,,,,,,0.213022,,,,,,
765379710,,0.58041,0.846204,0.635772,,,,0.395444,0.197642,,,,,,,,,,,,0.627765,,,,,,0.230651,,,,,,
765379720,,0.58534,0.849119,0.647792,,,,0.395967,0.206409,,,,,,,,,,,,0.634085,,,,,,0.237855,,,,,,
765379730,,0.617126,0.892783,0.659521,,,,0.398855,0.212172,,,,,,,,,,,,0.634021,,,,,,0.195409,,,,,,
765379740,,0.626657,0.926119,0.670236,,,,0.396685,0.215393,,,,,,,,,,,,0.616717,,,,,,0.206928,,,,,,
765379750,,0.63752,0.939707,0.684579,,,,0.39725,0.221977,,,,,,,,,,,,0.616422,,,,,,0.218965,,,,,,
765379760,,0.628904,0.974811,0.690019,,,,0.396466,0.23391,,,,,,,,,,,,0.62605,,,,,,0.165677,,,,,,
765379770,,0.656627,0.995101,0.701323,,,,0.398524,0.24227,,,,,,,,,,,,0.620299,,,,,,0.135704,,,,,,
765380290,,,,0.552249,,,0.679053,0.554941,0.549022,,,,,,,,,,,,,,,,,,0.199933,,,0.875989,,,
765380300,,,,0.538123,,,0.676545,0.565163,0.549728,,,,,,,,,,,,,,,,,,0.209056,,,0.851948,,,
765380310,,,,0.53834,,,0.670343,0.571335,0.549718,,,,,,,,,,,,,,,,,,0.212639,,,0.790718,,,
765380320,,,,0.556856,,,0.680448,0.581779,0.54843,,,,,,,,,,,,,,,,,,0.220428,,,0.717918,,,
765380330,,,,0.540217,,,0.688309,0.589443,0.539931,,,,,,,,,,,,,,,,,,0.229947,,,0.65266,,,
765380340,,,,0.544462,,,0.701292,0.592201,0.543079,,,,,,,,,,,,,,,,,,0.24164,,,0.638694,,,
765380350,,,,0.557753,,,0.710986,0.602484,0.545239,,,,,,,,,,,,,,,,,,0.255633,,,0.624137,,,
765380360,,,,0.576072,,,0.721212,0.60897,0.54072,,,,,,,,,,,,,,,,,,0.25802,,,0.603169,,,
765380370,,,,0.524004,,,0.731554,0.614459,0.539832,,,,,,,,,,,,,,,,,,0.261138,,,0.574117,,,
765380380,,,,0.527322,,,0.72185,0.616968,0.535766,,,,,,,,,,,,,,,,,,0.267069,,,0.567831,,,
765380700,,,,,,,0.742514,0.716444,0.807561,,,,,,,0.672849,,,,,,,,,,,0.488787,,,0.0634823,,,
765380710,,,,,,,0.748723,0.729753,0.82278,,,,,,,0.677212,,,,,,,,,,,0.497644,,,0.0680989,,,
765380720,,,,,,,0.744502,0.750069,0.824692,,,,,,,0.67282,,,,,,,,,,,0.499928,,,0.070169,,,
765380730,,,,,,,0.745333,0.767428,0.827003,,,,,,,0.69355,,,,,,,,,,,0.50899,,,0.0741969,,,
765380740,,,,,,,0.734604,0.775779,0.806672,,,,,,,0.701372,,0.272407,,,,,,,,,0.51703,,,0.0694244,,,
765380750,,,,,0.685036,,0.728504,0.785996,0.802386,,,,,,,0.757672,,0.289701,,,,,,,,,0.522765,,,0.0789275,,,
765380760,,,,,0.669343,,0.708124,0.807349,0.81115,,,,,,,0.730274,,0.288607,,,,,,,,,0.52643,,,0.0780866,,,
765380770,,,,,0.665898,,0.689594,0.82986,0.825944,,,,,,,0.75188,,0.27432,,,,,,,,,0.530641,,,0.076701,,,
765380780,,,,,0.603815,,0.686569,0.848947,0.844098,,,,,,,0.754909,,0.254648,,,,,,,,,0.539965,,,0.0880937,,,
765380790,,,,,0.588046,,0.679203,0.863313,0.826604,,,,,,,0.776268,,0.202316,,,,,,,,,0.54282,,,0.0871095,,,
765380800,,,,,0.561613,,0.677988,0.869766,0.830251,,,,,,,0.77051,,0.210492,,,,,,,,,0.550256,,,0.0904746,,,
765380810,,,,,0.547156,,0.67386,0.881691,0.86638,,,,,,,0.73016,,0.182292,,,,,,,,,0.560236,,,0.0924806,,,
765380820,,,,,0.539564,,0.670363,0.891628,0.848144,,,,,,,0.736209,,0.169384,,,,,,,,,0.573503,,,0.101035,,,
765380830,,,,,0.55469,,0.65682,0.900571,0.828022,,,,,,,0.719575,,0.142154,,,,,,,,,0.591129,,,0.117551,,,
765380840,,,,,0.543253,,0.659033,0.909882,0.795368,,,,,,,0.721861,,0.0801217,,,,,,,,,0.602648,,,0.136101,,,
765380850,,,,,0.549793,,0.660548,0.912307,0.827572,,,,,,,0.75535,,0.0416912,,,,,,,,,0.612827,,,0.140137,,,
765380860,,,,,0.570417,,0.644567,0.906201,0.86837,,,,,,,0.750685,,0.00386242,,,,,,,,,0.621732,,,0.142249,,,
765381470,,,,,0.0188723,,0.346969,,,,,,0.555569,,,,,0.118008,,,,,0.1627,,,,0.519916,,0.392996,0.418876,,,
765381480,,,,,0.0285525,,0.353677,,,,,,0.5879,,,,,0.124387,,,,,0.164072,,,,0.516983,,0.325901,0.421637,,,
765381490,,,,,0.0188227,,0.341743,,,,,,0.596956,,,,,0.128394,,,,,0.157859,,,,0.50417,,0.279466,0.440102,,,
765381500,,,,,0.0364324,,0.351282,,,,,,0.611678,,,,,0.132672,,,,,0.141399,,,,0.500831,,0.317282,0.450612,,,
765381510,,,,,0.00938949,,,,,,,,0.601151,,,,,0.138108,,,,,0.122041,,,,0.487629,,0.245965,0.397452,,,
765381520,,,,,0.0208599,,,,,,,,0.627671,,,,,0.144706,,,,,0.118417,,,,0.47713,,0.241786,0.386682,,,
765381530,,,,,0.0579129,,,,,,,,0.648491,,,,,0.144156,,,,,0.128585,,,,0.466139,,0.21533,0.363084,,,
765381540,,,,,0.0747482,,,,,,,,0.660839,,,,,0.150449,,,,,0.116566,,,,0.475954,,0.183556,0.351193,,,
765381550,,,,,0.110287,,,,,,,,0.67469,,,,,0.15185,,,,,0.102405,,,,0.461211,,0.196229,0.324104,,,
765381560,,,,,0.126676,,,,,,,,0.677493,,,,,0.153886,,,,,0.0870256,,,,0.473303,,0.217258,0.267581,,,
765381570,,,,,0.121415,,,,,,,,0.698452,,0.420634,,,0.154635,,,,,0.0977527,,,,0.513281,,0.251674,0.296889,,,
765381580,,,,,0.104847,,,,,,,,0.694551,,0.437102,,,0.148335,,,,,0.0899519,,,,0.547463,,0.26397,0.277896,,,
765381590,,,,,0.0780876,,,,,,,,0.684532,,0.451789,,,0.151667,,,,,0.0591503,,,,0.530118,,0.283426,,,,
765381600,,,,,0.0846331,,,,,,,,0.691588,,0.467251,,,0.15076,,,,,0.0276317,,,,0.507224,,0.273183,,,,
765381610,,,,,0.0922285,,,,,,,,0.688225,,0.48924,,,0.150104,,,,,0.0222651,,,,0.550601,,0.276863,,,,
765381620,,,,,0.0880186,,,,,,,,0.692772,,0.512947,,,0.160762,,,,,0.0181709,,,,0.562245,,0.273251,,,,
765381630,,,,,0.067589,,,,,,,,0.689314,,0.54528,,,0.160106,,,,,0.0234333,,,,0.540987,,0.251635,,,,
765381640,,,,,0.0444606,,,,,,,,0.701083,,0.565889,,,0.156727,,,,,0.0268808,,,,0.557089,,0.276051,,,,
765381650,,,,,0.027185,,,,,,,,0.701551,,0.588331,,,0.161038,,,,,0.0394441,,,,0.560477,,0.262429,,,,
765381660,,,,,0.0207316,,,,,,,,0.735859,,0.602316,,,0.176781,,,,,0.0401974,,,,0.599918,,0.276816,,,,
765381670,,,,,0.042748,,,,,,,,0.744006,,0.613473,,,0.185553,,,,,0.0336508,,,,0.604142,,0.246472,,,,
765381930,,,,,0.257547,,,,,0.637937,,,1.07886,,0.899084,,,0.436478,,,,,0.176449,,,,,,0.176004,,,,
